17:30:26;30.00
17:13:53;29.00
17:31:53;30.06
17:15:11;29.38
17:15:50;29.44
17:34:03;30.12
17:34:44;30.12
17:17:51;29.62
17:36:10;30.19
17:36:50;30.12
17:37:31;30.12
17:20:28;29.81
17:38:46;30.25
17:21:53;29.69
17:40:02;30.12
17:23:13;29.81
17:41:15;30.12
17:41:54;30.12
17:42:35;30.19
17:43:16;30.31
17:43:57;30.31
17:27:55;29.88
17:28:38;29.94
17:46:55;30.25
17:47:36;30.38
17:48:17;30.44
17:48:57;30.31
17:49:37;30.31
17:51:38;30.38
17:52:20;30.38
17:54:52;30.25
17:56:30;30.31
17:57:11;30.38
17:57:51;30.44
18:00:04;30.44
18:01:30;30.38
18:02:10;30.31
18:02:50;30.31
18:03:32;30.50
18:04:11;30.44
18:06:22;30.50
18:07:02;30.69
18:08:27;30.56
18:11:24;30.38
18:12:05;30.50
18:12:45;30.50
18:13:26;30.62
18:14:05;30.38
18:15:31;30.38
18:16:12;30.38
18:18:23;30.19
18:19:08;30.19
18:21:22;30.25
18:22:50;30.38
18:25:51;30.50
18:26:31;30.25
18:27:56;30.25
18:28:41;30.38
18:29:22;30.38
18:30:02;30.38
18:30:42;30.38
18:33:40;30.25
18:34:21;30.44
18:36:32;30.31
18:39:32;30.25
18:40:15;30.25
18:41:41;30.44
18:42:21;30.38
18:43:01;30.31
18:43:41;30.38
18:44:21;30.31
18:45:01;30.25
18:45:41;30.44
18:46:21;30.25
18:47:01;30.38
18:47:46;30.25
18:48:25;30.25
18:49:07;30.31
18:49:46;30.31
18:51:12;30.19
18:52:40;30.12
18:53:20;30.12
18:54:46;30.06
18:55:32;30.19
18:56:12;30.50
18:58:24;30.12
19:02:52;30.06
19:03:33;30.12
19:04:13;30.12
19:04:54;30.06
19:06:20;29.81
19:06:59;30.00
19:08:24;30.00
19:09:49;30.00
19:10:30;30.12
19:11:10;30.25
19:11:51;30.25
19:13:17;30.12
19:16:59;29.94
19:18:33;30.12
19:19:16;30.12
19:19:56;30.06
19:20:42;30.12
19:21:21;30.12
19:22:48;30.12
19:25:01;30.00
19:26:29;30.25
19:30:16;30.06
19:30:55;30.06
19:32:23;30.06
19:33:05;30.06
19:36:46;30.06
19:38:12;30.12
19:40:27;30.12
19:44:53;29.88
19:46:24;30.00
19:48:35;30.06
19:50:52;29.88
19:51:32;30.00
19:52:13;30.00
19:52:54;29.88
19:56:35;29.88
19:57:15;29.88
19:57:55;29.88
20:00:07;29.75
20:01:33;29.81
20:03:48;29.88
20:05:18;30.00
20:05:59;29.88
20:06:39;30.06
20:08:04;29.88
20:08:46;30.00
20:10:11;29.75
20:12:29;29.94
20:13:09;29.81
20:13:50;29.88
20:14:31;29.75
20:15:11;29.88
20:15:51;29.75
20:16:32;29.94
20:18:43;29.88
20:21:49;29.75
20:22:33;29.75
20:23:13;29.69
20:23:53;29.62
20:24:34;29.38
20:25:15;29.31
20:25:57;29.31
20:26:36;29.44
20:27:17;29.19
20:28:02;29.31
20:29:29;29.38
20:30:09;29.38
20:37:16;29.50
20:38:46;29.62
20:39:36;29.62
20:43:03;29.44
20:43:43;29.50
20:45:03;29.62
20:45:44;29.75
20:47:17;29.62
20:49:01;29.75
20:50:53;29.56
20:51:35;29.75
20:52:16;29.94
20:54:02;29.75
20:56:58;29.50
20:57:38;29.62
20:58:18;29.62
20:58:58;29.69
20:59:40;29.88
21:05:07;29.50
21:06:32;29.44
21:07:14;29.62
21:08:09;29.62
21:09:48;29.62
21:12:12;29.38
21:12:57;29.62
21:15:59;29.56
21:19:12;29.62
